Country,Code,Year,Liver cancer ,Kidney cancer ,Larynx cancer ,Breast cancer ,Thyroid cancer ,Stomach cancer ,Bladder cancer ,Uterine cancer ,Ovarian cancer ,Cervical cancer ,Prostate cancer ,Pancreatic cancer ,Esophageal cancer ,Testicular cancer ,Nasopharynx cancer ,Other pharynx cancer ,Colon and rectum cancer ,Non-melanoma skin cancer ,Lip and oral cavity cancer ,Brain and nervous system cancer ,"Tracheal, bronchus, and lung cancer ",Gallbladder and biliary tract cancer ,Malignant skin melanoma ,Leukemia ,Hodgkin lymphoma ,Multiple myeloma ,Other cancers 
Qatar,QAT,2001,14.39924832,4.918715131,2.463669051,23.36116083,1.467311683,13.83480464,3.223158351,1.239634925,2.911797014,3.401372619,5.213279299,9.697848782,5.230264518,0.348931818,0.647788095,0.657214595,16.92256657,0.701364618,2.05019916,8.206639499,22.14538512,2.44362358,0.783694348,20.12155027,0.83458659,2.404123104,10.5705856
Qatar,QAT,2002,14.90345919,4.837989749,2.87089689,25.29541689,1.222332746,14.43588885,3.415049071,1.350070912,3.198633654,3.303131911,5.263127449,9.758430371,5.605450427,0.352632501,0.708845972,0.745332047,17.94017776,0.724585639,2.115438194,8.572248121,23.7377665,2.44665925,0.83285064,19.42197362,0.900074755,2.44371086,10.69332802
Qatar,QAT,2003,15.72314444,4.932462989,3.223390516,27.17270542,1.126159028,15.05412457,3.660380638,1.457416824,3.479693174,3.287575802,5.427746926,10.16197993,5.966072763,0.362578809,0.773632461,0.832594363,19.02879234,0.753603871,2.228175335,9.102685281,25.33805049,2.496345364,0.891635177,19.56144918,0.94904907,2.548339194,11.07585235
Qatar,QAT,2004,17.0267224,5.188365101,3.537298748,28.47415664,1.085247077,15.77866104,4.05220559,1.526485196,3.682197702,3.224380524,5.818087412,10.95511702,6.46668049,0.38122269,0.849866999,0.944390749,20.33456941,0.807604581,2.399973542,9.872416663,27.78146833,2.573099611,0.97326828,20.25777456,1.044193046,2.723109503,11.71752732
Qatar,QAT,2005,20.98881053,6.077932184,4.800483199,28.95190108,1.237451504,17.36370044,4.151557901,1.545481769,4.191523788,3.258907053,6.501188834,12.75622537,7.166688715,0.437610164,1.02843146,1.073515506,21.99734479,0.918082483,2.80245917,10.97253825,31.75485599,2.98781432,1.143884026,22.31731171,1.108331955,3.08872441,13.21392009
Qatar,QAT,2006,21.92281348,6.5479573,5.354984486,30.08215317,1.254669403,17.70042708,4.178831203,1.673726315,4.603822046,3.385817672,7.033542238,13.65740935,7.06765583,0.529470769,1.177853232,1.192987812,23.2654011,0.986868845,2.943334475,11.99081728,33.65035151,3.068522522,1.227777024,23.94501663,1.192315103,3.476058949,14.68161302
Qatar,QAT,2007,25.28891158,7.159733004,5.811126132,32.16779295,1.452759869,18.4983483,4.482471053,1.795157602,5.32299283,3.520665185,8.135469804,15.35940973,7.548089166,0.651382535,1.330186193,1.483626816,26.13729115,1.116170636,3.305857037,13.50210457,37.66106873,3.248289261,1.330382623,27.27556234,1.38945583,3.936468289,16.88063702
Qatar,QAT,2008,28.88564567,7.579412373,6.090368327,35.22296738,1.547325599,19.59881329,5.115823124,1.987748543,5.809867769,3.772692731,9.338904871,17.44573235,7.963580194,0.786204392,1.46309943,1.718990592,29.4306513,1.291188908,3.768592545,15.59023633,44.10973599,3.486840041,1.507998845,30.65082352,1.512487771,4.459916552,19.17026348
Qatar,QAT,2009,31.54278858,7.67314919,6.210578075,38.88888439,1.785025085,20.72423631,5.372144756,2.064526864,6.855213311,4.031861982,10.46694158,19.34955453,8.489911812,0.898285367,1.660253169,1.817563542,32.01314071,1.47951512,4.210922483,18.16636419,49.80251281,3.889761949,1.695684433,34.33051649,1.599443449,4.969471627,21.65894593
Qatar,QAT,2010,34.42357567,8.170837498,6.017622483,42.17392132,1.85803025,21.39355184,5.851212961,2.329056292,7.546661074,4.261617373,11.20082525,21.15108542,9.123443775,0.97716484,1.787045258,1.853824876,34.71980063,1.565090005,4.508823358,19.851624,56.76503866,4.17717372,1.878380044,36.86169297,1.694621761,5.188219064,23.53584407
Qatar,QAT,2011,37.46164805,8.430233126,5.795503299,44.87980387,1.918576361,21.85297068,6.297083756,2.568604523,8.069052216,4.414897441,12.43036614,22.92242188,9.55001495,0.961823679,1.854063996,1.886905718,36.7183543,1.615342287,4.75522562,20.97646981,60.20599904,4.332669904,1.965565492,38.3995117,1.686050806,5.285935327,24.77866677
Qatar,QAT,2012,40.19962278,8.598045717,5.600367693,48.36248932,1.961861164,22.62940758,6.768961863,2.873317674,8.728242261,4.603495471,13.66103999,24.41843118,10.02533601,0.961299048,1.919972866,1.91399902,39.18309876,1.664634184,5.021760459,21.99863137,63.72743477,4.460240429,2.055381867,39.73918714,1.680537082,5.401050633,25.86434203
Qatar,QAT,2013,42.67723613,8.703458266,5.408708149,50.43795203,1.962095982,23.29989058,7.300027575,3.129696969,9.272284615,4.65325525,14.89593588,25.41441832,10.65141893,0.977135387,1.968558024,1.92572119,41.83927077,1.716918132,5.26128257,22.76899908,67.15631712,4.532748153,2.142917859,40.53459397,1.697916262,5.504021674,26.60628888
Qatar,QAT,2014,44.88003963,8.661444744,5.088552109,55.04564906,1.926409381,24.3592034,7.838992879,3.642133666,10.07572871,4.870510577,15.89752123,26.17941535,11.37889704,1.003345854,2.010694691,1.907681371,45.41933297,1.760888205,5.499057693,23.58966961,70.14411396,4.597441611,2.258298312,41.12767153,1.731122279,5.575613663,27.23807354
Qatar,QAT,2015,46.15488307,9.166854903,5.489462189,59.47598871,2.02224837,25.55907365,8.057387572,3.707361188,10.71591192,5.207061698,16.60181177,27.16769501,11.71898954,1.026892437,2.028959697,1.995064682,46.99586259,1.817900154,5.696786022,24.48973418,72.71793552,4.794293976,2.317088886,42.66637251,1.772843224,5.893003796,28.12799189
Qatar,QAT,2016,50.08214113,10.02845168,6.089371426,64.54648439,2.199143174,27.91497371,8.782861167,4.003260217,11.6270969,5.641004791,18.31135034,29.75587562,12.80032569,1.041833919,2.162632316,2.183910643,50.95820578,1.967227042,6.169098155,25.90793786,79.28719848,5.21036208,2.458811877,45.17140465,1.851433549,6.42646578,29.77926025
Romania,ROU,1990,1134.415818,479.6408467,853.4757811,2441.455035,141.1300076,3971.046833,961.2137091,483.8805088,817.8410191,1807.665456,1192.217913,1741.679978,451.6227879,74.82604596,79.94806049,352.3827766,3409.228509,398.5846535,597.9327465,954.9357851,6723.341661,723.660669,261.1093116,1110.065859,223.8446912,231.7810578,1636.708906
Romania,ROU,1991,1127.065576,487.9958338,862.9034239,2463.682273,141.395472,3893.938548,976.6407513,484.7184182,819.0740853,1798.026027,1219.524165,1786.077025,468.5728916,73.58239668,81.29969444,362.865372,3488.133821,402.3009946,612.0479634,956.783249,6805.94063,703.3015425,258.6460236,1092.825142,220.9313735,233.5855521,1629.460816
Romania,ROU,1992,1155.890914,503.5860583,923.0896549,2529.292489,147.7305136,4039.433323,1014.826908,494.4987542,828.3483546,1848.501196,1273.648499,1859.939866,502.667019,77.77586766,87.18601808,378.8714831,3705.103028,418.8969897,642.8760282,992.5087613,7296.834604,706.8873861,263.4573876,1118.634095,229.0434612,240.1505444,1665.417351
Romania,ROU,1993,1188.20232,520.7828486,947.3926573,2586.066839,152.5796372,4076.237859,1042.944412,500.446081,836.125338,1891.580329,1293.260359,1937.994107,532.2892557,78.74621506,91.81165554,394.2597472,3893.168225,427.496687,663.644765,1007.57762,7581.862815,688.5751167,269.0791117,1128.428721,232.7311648,244.3054573,1688.572762
Romania,ROU,1994,1261.087098,539.6051734,972.9625686,2665.787175,159.2293609,4125.454165,1073.921475,502.2468016,849.7421485,1937.986887,1330.681904,2049.616603,576.6966063,77.05575038,98.09581243,411.3176019,4159.524992,433.2923775,686.885093,1020.458305,7915.010533,643.4973807,273.8001962,1148.429926,234.1044607,249.5652231,1720.034394
Romania,ROU,1995,1365.289728,555.7381545,998.8294702,2788.150922,166.4406477,4221.457866,1106.918704,507.0369427,868.6332519,2003.199663,1385.65337,2143.268802,605.8112732,79.52619534,104.6644961,429.1618024,4424.614195,450.9870143,711.0589625,1052.577679,8291.890595,632.5621837,279.6855268,1167.982797,232.5666844,257.8714406,1755.180193
Romania,ROU,1996,1510.511724,571.4228898,1005.939656,2885.239024,171.2116739,4247.771725,1130.89678,516.9339404,888.6750816,2090.373764,1449.395628,2217.385019,631.3600633,79.80554172,113.4777376,453.5274356,4610.07925,463.2451469,739.5043533,1089.983861,8448.212238,623.7644727,290.5800977,1199.858329,232.7572065,265.1276577,1798.914072
Romania,ROU,1997,1667.822476,585.9704919,991.8593999,2900.999012,173.1805057,4210.171168,1158.010447,500.6356853,884.8269633,2097.893447,1487.787845,2267.310225,645.2706528,78.31757844,121.0368113,473.5535406,4713.686481,467.4109197,753.7916971,1126.918784,8520.089018,611.252839,294.6803016,1199.733616,221.7638337,270.6500573,1835.939745
Romania,ROU,1998,1813.997894,588.8793631,932.716704,2905.598367,167.9848581,4045.666382,1159.494132,489.9565737,902.9821862,2098.411225,1517.858527,2261.721383,636.7074067,75.49148324,128.8681963,494.1715679,4647.611388,467.9411077,753.5105413,1134.269568,8292.375771,585.3939159,301.3007387,1188.023001,206.3816906,269.5634257,1855.878414
Romania,ROU,1999,1913.039639,587.7523278,872.5413661,2887.072632,150.9326318,3923.472601,1166.923412,476.0834505,910.0587725,2055.680559,1525.83816,2203.343034,607.3902356,72.67109809,147.2641932,519.9424009,4386.758882,453.6197273,737.7726429,1145.23718,8052.23574,550.0838722,309.5601444,1182.062647,190.9379233,273.1783525,1937.535232
Romania,ROU,2000,2007.82914,601.7091315,856.1456347,2918.423935,150.3351599,3915.863578,1193.697996,469.1363062,928.7369842,2054.868559,1566.065407,2212.734886,603.6662756,72.19265576,161.681485,553.2322759,4395.502697,445.3808715,751.097453,1186.739661,8149.902456,545.9858481,319.831664,1202.623384,180.0866941,277.3759756,1984.69837
Romania,ROU,2001,2086.946253,617.1947905,883.4960092,3012.477321,148.2831017,4023.236675,1218.671292,463.9558658,957.8013148,2097.195941,1619.645118,2268.731413,618.9445175,76.99477655,178.3450214,576.6324577,4595.997742,448.5360618,798.6076023,1239.621735,8522.234111,559.8002158,332.4069424,1237.479898,179.3690286,287.82909,2016.952395
Romania,ROU,2002,2135.508924,634.6166668,909.0565748,3068.87973,149.273654,4050.338181,1218.921138,461.6157649,974.3250433,2136.385302,1641.264762,2293.027107,635.8560858,75.27605811,189.6415668,599.2058912,4716.907752,444.6543966,828.3466294,1264.072691,8707.809644,571.6827842,342.1941087,1254.760001,178.5775929,290.8638553,2048.680745
Romania,ROU,2003,2203.12222,651.7554024,929.9297343,3089.122312,148.3047974,4001.802591,1235.242342,457.6717553,985.148287,2128.967421,1695.448584,2344.226623,647.9122076,76.23422715,201.0382074,606.2519784,4827.938538,452.4194137,851.5095153,1295.70561,8813.995112,581.0153373,348.6727601,1271.514587,171.3426755,297.9762094,2079.508117
Romania,ROU,2004,2243.397085,667.2709949,921.6026645,3037.708833,144.9839833,3896.73716,1229.56269,442.6997891,985.0043748,2062.873748,1733.011017,2382.64297,656.8078435,74.62875936,204.1315602,623.387623,4863.803149,449.0865743,877.7319089,1312.091069,8774.058101,574.5410538,352.3207519,1276.459177,160.3636909,302.6194785,2079.360184
Romania,ROU,2005,2301.828634,690.1746215,936.7876788,3100.696375,146.2234521,3846.684429,1250.737064,447.5289495,1000.052968,2076.636813,1757.839287,2427.211521,673.0543905,72.63496843,204.7770305,641.2169546,5007.355214,444.4396245,902.8902068,1338.689054,8871.210118,576.4382947,356.7798474,1294.121723,152.0593428,306.905208,2089.030794
Romania,ROU,2006,2369.978028,703.9164466,944.5062689,3077.642243,142.5303334,3770.430767,1269.334576,442.0109745,1001.418252,2041.347206,1804.215564,2478.508409,688.1421881,70.83137005,206.6380967,670.4766224,5108.054448,443.1214007,926.0795216,1360.46697,8947.528731,568.9147976,355.1106153,1310.431062,147.4856627,314.2423856,2081.297031
Romania,ROU,2007,2425.355366,721.8802076,957.1384198,3070.656394,141.6776562,3733.526383,1295.549921,440.4814134,999.8913078,2007.343743,1853.720337,2538.456984,704.514382,71.48471139,211.0882237,695.7210713,5244.120779,450.3450228,953.5559098,1377.039873,9121.265076,568.3923192,360.1855777,1315.751567,145.3540002,321.1847551,2089.18749
Romania,ROU,2008,2551.176065,759.3217085,1004.139391,3139.697927,146.1883896,3810.176627,1340.277788,452.0860772,1016.399049,2016.425452,1929.523838,2632.746644,731.6996333,71.82834909,217.2752776,731.1153517,5524.637201,460.5371194,996.6678665,1415.903424,9640.76262,580.4554758,367.8835207,1346.203227,147.0936114,331.0874103,2120.642082
Romania,ROU,2009,2628.667995,785.0544901,1014.264066,3212.143495,151.3734928,3773.083176,1363.013035,457.8613072,1031.667472,2014.013992,1978.273439,2687.158001,747.3347622,73.14512484,215.0656701,750.1859344,5694.008329,466.4037827,1024.213082,1444.742854,9852.811068,591.0685103,373.9914372,1358.318588,143.3573436,340.4670984,2134.106294
Romania,ROU,2010,2693.504,805.4977421,1009.10113,3187.5609,152.6936597,3696.040409,1384.048456,454.6070606,1038.473254,1948.395514,2031.486104,2730.011593,759.1708914,70.71376268,213.9806465,771.4187799,5763.780275,471.8070474,1037.944679,1459.689789,9979.353666,584.6550411,376.2873683,1349.942295,137.8389064,342.0071013,2138.093389
Romania,ROU,2011,2666.149191,801.9419141,943.7271319,3053.049523,145.3966607,3452.519125,1367.408957,446.8658796,1026.3945,1829.327015,2018.256065,2705.079854,741.3455115,66.59362396,205.4721649,780.497768,5585.335872,459.380504,1015.941805,1430.568831,9421.04681,561.7988359,371.2297674,1321.717386,129.1440096,338.2419051,2107.348512
Romania,ROU,2012,2718.810856,817.1226826,950.2843302,3100.586245,149.7876692,3449.004176,1382.556107,458.1576057,1036.258896,1834.530628,2076.075301,2758.401476,746.0218701,65.13242231,208.8688988,800.5674608,5738.51714,469.4806088,1033.156766,1456.225225,9530.918702,570.6537922,382.2195528,1337.420342,126.656667,345.8120932,2126.241181
Romania,ROU,2013,2772.885239,834.1806191,945.6751497,3168.759628,153.0048812,3425.971092,1404.895453,474.0699825,1055.471046,1854.215925,2110.595371,2806.479945,748.5399037,63.7386297,206.1070089,820.0950403,5838.875992,475.8488539,1038.060755,1464.887528,9532.76259,585.4906684,388.5451903,1349.921139,123.7358936,354.1711044,2142.476512
Romania,ROU,2014,2836.025939,847.7866663,966.9413194,3204.380652,153.9760425,3469.662684,1431.614553,481.8857773,1066.266891,1856.632773,2161.853458,2860.101387,762.8189806,63.50698099,209.5059687,840.6009284,5981.683442,486.1584596,1053.639114,1480.820371,9740.789372,597.6513786,395.4159774,1370.607001,122.3053285,364.3157707,2159.395828
Romania,ROU,2015,2848.606381,845.9651428,951.9493981,3153.748306,151.0143003,3388.113705,1426.126947,475.4735015,1066.157717,1792.49969,2158.945951,2855.828607,756.3107555,60.14474872,205.3566059,849.3240647,5937.889157,490.1735314,1046.456439,1480.070353,9576.615642,592.0541333,395.3340329,1357.285288,116.6173501,365.8867183,2147.422132
Romania,ROU,2016,2856.718264,843.2603789,940.0049285,3110.622717,149.5543068,3356.718904,1422.671298,469.8360831,1059.226317,1742.137502,2180.877604,2861.604139,752.9587711,58.45605878,201.0005994,842.4593401,5874.209819,492.3292634,1045.65786,1472.592404,9402.178789,586.2720824,395.8599711,1337.714976,115.0172224,366.2832872,2150.175773
Russia,RUS,1990,8235.657621,4390.930951,6072.52792,16300.73818,1051.548802,53002.37089,6473.265893,4175.011224,7692.446709,7852.597073,4856.910187,10912.50666,8748.392744,420.106199,411.8506634,2406.817204,29875.8684,1219.587334,4568.498387,6957.390507,60911.79186,5816.441347,2732.568383,8567.259364,1511.625663,1825.539384,9914.693207
Russia,RUS,1991,8432.27969,4541.342303,6180.405371,16707.27336,1060.370039,51262.08702,6694.471916,4352.631747,7849.811381,7657.735692,5115.272709,11147.77295,8710.357193,434.3117744,420.2445358,2489.146944,30309.31957,1250.625503,4704.39684,7117.620344,61016.41307,5814.416077,2822.346546,8593.803676,1534.77937,1871.471069,10116.15353
Russia,RUS,1992,8795.603457,4843.285643,6864.535295,18147.50598,1118.485849,53205.55373,7124.182743,4677.227681,8131.313937,7902.952431,5607.283244,11650.34461,9030.549347,470.3598086,454.3589836,2619.895032,32348.8966,1341.589305,5033.162717,7472.696815,65695.14042,6066.153846,3010.947406,8836.952482,1660.634983,1973.084792,10561.0109
Russia,RUS,1993,9356.050597,5264.269832,8174.595144,21401.68408,1268.474653,60160.45231,7747.276643,5403.64102,8546.168539,8990.899663,6244.395431,12425.64895,9746.57091,561.1458479,520.7256309,2744.275107,36871.20656,1496.362092,5451.281647,8062.41728,75735.61174,6804.237675,3352.999075,9437.67238,1921.897282,2117.906913,11240.61811
Russia,RUS,1994,9646.33357,5589.55023,8782.226602,23364.57063,1363.391419,62784.20734,8161.991742,5856.172562,8750.313237,9559.742844,6666.234529,12845.78022,9981.557962,605.5236518,561.5774591,2804.07757,39246.60453,1613.879828,5643.542555,8359.858828,80038.5935,7147.730669,3581.587404,9686.919452,2069.673244,2192.636901,11589.664
Russia,RUS,1995,9485.096543,5663.201647,8143.10661,22378.19622,1331.57664,57798.03438,8176.699256,5670.217413,8554.045613,8967.696522,6728.445578,12681.43994,9408.65024,585.3381108,545.0593759,2768.903213,37629.68082,1633.544812,5455.625865,8141.769182,74739.06367,6715.580777,3526.103245,9367.637657,1970.55888,2138.760965,11454.00544
Russia,RUS,1996,9166.712544,5672.026469,7275.850443,21038.18053,1280.118979,51977.55355,8006.77479,5402.745584,8272.720147,8241.54646,6786.254692,12333.54837,8760.135141,528.4907381,522.2354027,2727.843306,35499.3556,1619.486062,5223.175516,7716.91137,66762.79203,6150.016993,3385.895515,8880.791926,1809.551893,2061.264881,11212.85361
Russia,RUS,1997,8929.992469,5760.889076,6533.513152,20208.60007,1244.587072,47257.51343,7827.440563,5206.267552,8067.681286,7672.996357,6851.385853,12150.5907,8234.570259,476.9981792,511.9110657,2708.930429,33972.25348,1634.461463,5033.356954,7304.560317,60683.65196,5688.035594,3300.337984,8541.667626,1661.016225,2007.729708,11092.83455
Russia,RUS,1998,8773.967939,6066.690106,6178.153877,20284.1611,1247.192639,45340.76862,7767.598237,5163.034433,7949.125874,7463.179023,7026.794864,12216.97031,7994.027794,460.9257688,533.8216665,2721.039752,33826.58553,1713.286809,4978.18846,6972.586033,57932.17498,5346.132756,3290.638189,8466.510806,1611.328371,1999.796594,11327.34409
Russia,RUS,1999,8756.867998,6876.839644,6412.127371,21987.43929,1301.2927,47462.75842,7693.217491,5425.404034,7982.123647,7827.318265,7360.37798,12887.61131,8178.795102,488.1263499,659.2525826,2862.693197,35857.77615,1942.634789,5171.888097,6577.742684,60212.43104,5125.485739,3373.308459,8836.512185,1651.711632,2059.96852,12301.63517
Russia,RUS,2000,8862.015293,7378.241753,6559.085806,22914.79719,1331.259612,48163.80058,7775.094937,5571.062541,8206.359753,7905.560422,7719.853486,13562.9024,8199.388899,500.3873836,706.3014551,2908.001559,37229.2971,2025.163636,5332.248043,6596.676767,61474.54293,4649.151855,3492.767845,8964.830245,1682.280229,2103.920141,12427.72108
